rennen,jahr,etappe,terrain,km,hm,ps,finisher,erste_gruppe,erste_gruppe_anteil,zeitgruppen,gruppengroesse_hinten,letzter_je_km,p5_je_km,p10_je_km,p25_je_km,p50_je_km,p75_je_km,p90_je_km,p100_je_km,rang10_je_km,rang20_je_km,rang30_je_km,rang50_je_km,rang75_je_km,rang100_je_km,rang150_je_km,ueber_zeitlimit
Vuelta,2014,14,Mountain,200.8,4198,228,181,1,0.0055248618784530384,121,1.5,10.169322709163346,0.6723107569721115,1.1055776892430278,2.2858565737051793,4.472111553784861,7.026892430278884,7.365537848605578,10.169322709163346,0.7768924302788844,1.1055776892430278,1.349601593625498,2.589641434262948,3.98406374501992,4.890438247011952,7.0717131474103585,0
Vuelta,2014,15,Medium_Mountain,152.2,2976,287,176,1,0.005681818181818182,45,3.977272727272727,12.076215505913273,0.3942181340341656,0.8804204993429698,5.295663600525625,11.813403416557163,11.813403416557163,11.813403416557163,12.076215505913273,0.3942181340341656,1.0840998685939554,2.4113009198423128,6.136662286465178,9.625492772667544,11.813403416557163,11.813403416557163,0
Vuelta,2014,16,Mountain,160.5,4908,434,173,1,0.005780346820809248,62,2.819672131147541,12.984423676012462,0.6417445482866043,1.0965732087227413,5.588785046728972,10.031152647975079,12.984423676012462,12.984423676012462,12.984423676012462,0.6728971962616822,1.2897196261682242,3.2149532710280373,5.894080996884735,9.015576323987538,10.336448598130842,12.984423676012462,0
Vuelta,2014,17,Hilly_Difficult,190.7,2761,94,169,41,0.24260355029585798,24,5.565217391304348,3.004719454640797,0.0,0.0,0.03670686942842161,0.11536444677503933,0.7551127425275302,2.013633980073414,3.004719454640797,0.0,0.0,0.0,0.11536444677503933,0.11536444677503933,0.6764551651809124,1.9926586261143158,0
Vuelta,2014,18,Medium_Mountain,157.0,2384,172,164,2,0.012195121951219513,31,5.4,8.038216560509554,0.3057324840764331,0.4585987261146497,2.738853503184713,6.210191082802548,7.955414012738854,7.955414012738854,8.038216560509554,0.3057324840764331,0.6050955414012739,1.5605095541401275,4.114649681528663,6.1847133757961785,7.955414012738854,7.955414012738854,0
Vuelta,2014,19,Hilly_Difficult,180.5,2319,122,163,1,0.006134969325153374,14,12.461538461538462,4.515235457063712,0.027700831024930747,0.027700831024930747,0.027700831024930747,2.5706371191135733,3.822714681440443,4.515235457063712,4.515235457063712,0.027700831024930747,0.027700831024930747,0.027700831024930747,0.027700831024930747,1.3185595567867037,3.2132963988919667,4.515235457063712,0
Vuelta,2014,2,Flat,174.4,1308,17,198,129,0.6515151515151515,21,3.45,1.8692660550458715,0.0,0.0,0.0,0.0,0.12614678899082568,0.36697247706422015,1.8692660550458715,0.0,0.0,0.0,0.0,0.0,0.0,0.12614678899082568,0
Vuelta,2014,20,Mountain,185.7,4447,395,159,1,0.006289308176100629,71,2.257142857142857,11.303177167474422,0.9585352719439958,1.7285945072697901,4.151857835218094,8.508346795907379,9.558427571351643,9.913839526117394,11.303177167474422,1.0770059235325795,2.407108239095315,3.575659666128164,4.94345718901454,8.486806677436727,9.149165320409264,10.210016155088853,0
Vuelta,2014,3,Hilly_Difficult,197.8,2917,107,198,16,0.08080808080808081,41,4.55,8.20020222446916,0.0,0.035389282103134474,0.15166835187057634,0.6976744186046511,1.0970677451971689,4.443882709807887,8.20020222446916,0.0,0.035389282103134474,0.035389282103134474,0.15166835187057634,0.33872598584428715,0.6976744186046511,1.0970677451971689,0
Vuelta,2014,4,Hilly_Difficult,164.7,1474,81,198,59,0.29797979797979796,18,8.176470588235293,6.417729204614451,0.0,0.0,0.0,3.1026108075288406,5.003035822707954,6.162720097146327,6.417729204614451,0.0,0.0,0.0,0.0,1.3479052823315119,3.9283545840922893,5.003035822707954,0
Vuelta,2014,5,Rolling,180.0,2149,72,198,13,0.06565656565656566,24,8.043478260869565,4.616666666666666,0.0,0.027777777777777776,0.027777777777777776,1.2722222222222221,4.511111111111111,4.511111111111111,4.616666666666666,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.11666666666666667,1.2833333333333334,4.511111111111111,0
Vuelta,2014,6,Medium_Mountain,167.1,2977,175,198,3,0.015151515151515152,101,1.95,9.85637342908438,0.19748653500897667,0.4009575104727708,1.7175344105326154,3.8120885697187314,4.572112507480551,5.565529622980251,9.85637342908438,0.19748653500897667,0.4009575104727708,0.6463195691202873,1.7175344105326154,2.8426092160383005,3.8240574506283664,4.71573907839617,0
Vuelta,2014,7,Hilly_Difficult,169.0,2744,126,195,1,0.005128205128205128,36,5.542857142857143,7.349112426035503,0.8284023668639053,0.8284023668639053,0.8284023668639053,2.7455621301775146,5.875739644970414,7.349112426035503,7.349112426035503,0.8284023668639053,0.8284023668639053,0.8284023668639053,0.8284023668639053,1.455621301775148,2.7455621301775146,5.875739644970414,0
Vuelta,2014,8,Flat,207.0,1663,14,195,54,0.27692307692307694,20,7.421052631578948,2.603864734299517,0.0,0.0,0.0,0.2560386473429952,0.6908212560386473,1.9661835748792271,2.603864734299517,0.0,0.0,0.0,0.0,0.2560386473429952,0.2560386473429952,0.6908212560386473,0
Vuelta,2014,9,Medium_Mountain,185.0,3080,203,194,1,0.005154639175257732,67,2.9242424242424243,10.52972972972973,0.6918918918918919,0.8594594594594595,1.8918918918918919,4.891891891891892,7.610810810810811,8.659459459459459,10.52972972972973,0.6918918918918919,0.8594594594594595,0.9459459459459459,1.962162162162162,3.6054054054054054,5.081081081081081,8.659459459459459,0
Vuelta,2015,10,Rolling,146.6,1520,63,179,58,0.3240223463687151,13,10.083333333333334,5.695770804911324,0.0,0.0,0.0,3.1241473396998636,4.433833560709414,4.433833560709414,5.695770804911324,0.0,0.0,0.0,0.0,3.1241473396998636,4.433833560709414,4.433833560709414,0
Vuelta,2015,11,Mountain,138.0,5421,515,174,1,0.005747126436781609,63,2.7903225806451615,15.268115942028986,1.2971014492753623,1.8768115942028984,5.731884057971015,10.789855072463768,12.72463768115942,13.891304347826088,15.268115942028986,1.318840579710145,2.3550724637681157,3.5144927536231885,6.2101449275362315,9.934782608695652,12.72463768115942,13.891304347826088,0
Vuelta,2015,12,Rolling,173.0,2174,62,173,113,0.653179190751445,21,3.0,0.8670520231213873,0.0,0.0,0.0,0.0,0.20809248554913296,0.4797687861271676,0.8670520231213873,0.0,0.0,0.0,0.0,0.0,0.0,0.3468208092485549,0
Vuelta,2015,13,Hilly_Difficult,178.0,2673,78,170,1,0.0058823529411764705,16,11.266666666666667,8.297752808988765,0.33707865168539325,0.33707865168539325,1.6179775280898876,1.6179775280898876,2.803370786516854,3.196629213483146,8.297752808988765,0.33707865168539325,0.33707865168539325,1.6179775280898876,1.6179775280898876,1.6179775280898876,1.6179775280898876,3.196629213483146,0
Vuelta,2015,14,Mountain,215.0,3941,243,166,1,0.006024096385542169,58,2.8947368421052633,6.339534883720931,1.0186046511627906,1.1674418604651162,1.5813953488372092,4.832558139534884,5.744186046511628,5.744186046511628,6.339534883720931,1.041860465116279,1.2232558139534884,1.3767441860465117,2.4,3.9906976744186045,5.2,5.744186046511628,0
Vuelta,2015,15,Medium_Mountain,175.8,3740,309,166,1,0.006024096385542169,74,2.26027397260274,9.004550625711035,0.13651877133105803,0.5460750853242321,2.6109215017064846,5.98976109215017,6.2855517633674625,8.196814562002276,9.004550625711035,0.23321956769055743,0.6882821387940842,1.3936291240045506,3.91353811149033,5.98976109215017,5.98976109215017,8.196814562002276,0
Vuelta,2015,16,High_Mountain,185.0,5207,484,166,1,0.006024096385542169,61,2.75,10.740540540540541,1.9567567567567568,3.097297297297297,5.8,9.432432432432432,9.432432432432432,9.967567567567567,10.740540540540541,2.881081081081081,3.2216216216216216,4.367567567567567,7.902702702702703,9.32972972972973,9.432432432432432,9.967567567567567,0
Vuelta,2015,18,Hilly_Difficult,204.0,3218,142,161,2,0.012422360248447204,19,8.833333333333334,7.102941176470588,0.18627450980392157,0.18627450980392157,0.6715686274509803,4.676470588235294,6.352941176470588,6.352941176470588,7.102941176470588,0.18627450980392157,0.18627450980392157,0.4068627450980392,2.573529411764706,3.5294117647058822,5.450980392156863,6.352941176470588,0
Vuelta,2015,19,Hilly_Difficult,185.8,2331,85,158,1,0.006329113924050633,45,3.5681818181818183,9.117330462863293,0.33907427341227125,0.6135629709364908,5.543595263724434,7.271259418729817,8.455328310010763,8.455328310010763,9.117330462863293,0.4144241119483315,0.8396124865446717,5.312163616792249,5.667384284176533,6.5339074273412265,7.610333692142087,8.455328310010763,0
Vuelta,2015,2,Medium_Mountain,158.7,2597,147,193,2,0.010362694300518135,75,2.581081081081081,11.045998739760556,0.23314429741650916,0.3402646502835539,1.0964083175803403,3.459357277882798,5.677378701953372,7.863894139886579,11.045998739760556,0.23314429741650916,0.35286704473850034,0.5103969754253308,1.0964083175803403,2.7284183994959044,3.7114051669817267,5.715185885318211,0
Vuelta,2015,20,Medium_Mountain,175.8,3812,187,157,1,0.006369426751592357,37,4.333333333333333,7.861205915813424,0.540386803185438,0.9328782707622297,2.5597269624573378,6.67235494880546,7.861205915813424,7.861205915813424,7.861205915813424,0.9101251422070534,1.1319681456200226,2.3378839590443685,4.539249146757679,6.319681456200227,6.67235494880546,7.861205915813424,0
Vuelta,2015,21,Flat,98.8,726,6,157,63,0.4012738853503185,25,3.9166666666666665,2.388663967611336,0.0,0.0,0.0,0.20242914979757085,0.5060728744939271,1.062753036437247,2.388663967611336,0.0,0.0,0.0,0.0,0.20242914979757085,0.4149797570850203,1.3157894736842106,0
Vuelta,2015,3,Hilly_Difficult,158.4,2613,104,190,115,0.6052631578947368,17,4.6875,10.157828282828282,0.0,0.0,0.0,0.0,0.5997474747474747,5.946969696969696,10.157828282828282,0.0,0.0,0.0,0.0,0.0,0.0,0.5997474747474747,0
Vuelta,2015,4,Rolling,209.6,2141,83,190,25,0.13157894736842105,53,3.173076923076923,3.6498091603053435,0.0,0.0,0.2719465648854962,1.1354961832061068,1.4885496183206108,2.04675572519084,3.6498091603053435,0.0,0.0,0.06679389312977099,0.2814885496183206,0.9112595419847328,1.1354961832061068,1.4885496183206108,0
Vuelta,2015,5,Flat,167.3,816,9,190,4,0.021052631578947368,44,4.325581395348837,2.6479378362223547,0.01195457262402869,0.04781829049611476,0.10161386730424386,0.346682606096832,0.7949790794979079,1.1177525403466826,2.6479378362223547,0.01195457262402869,0.04781829049611476,0.04781829049611476,0.10161386730424386,0.10161386730424386,0.346682606096832,0.9205020920502092,0
Vuelta,2015,6,Hilly_Difficult,200.3,2908,112,188,1,0.005319148936170213,58,3.280701754385965,4.8327508736894655,0.05491762356465302,0.05491762356465302,0.33449825262106836,1.5077383924113827,2.8856714927608587,3.4997503744383422,4.8327508736894655,0.05491762356465302,0.05491762356465302,0.14478282576135795,0.4093859211183225,1.0284573140289566,1.5376934598102845,3.000499251123315,0
Vuelta,2015,7,Medium_Mountain,191.1,3318,204,188,1,0.005319148936170213,54,3.5283018867924527,9.13657770800628,0.18838304552590268,0.32967032967032966,1.4965986394557824,5.259026687598117,7.247514390371533,7.247514390371533,9.13657770800628,0.18838304552590268,0.32967032967032966,0.48665620094191525,1.7791732077446363,3.7362637362637363,5.259026687598117,7.247514390371533,0
Vuelta,2015,8,Hilly,182.5,1386,83,184,48,0.2608695652173913,14,10.461538461538462,8.021917808219179,0.0,0.0,0.0,3.249315068493151,4.50958904109589,4.50958904109589,8.021917808219179,0.0,0.0,0.0,0.17534246575342466,2.767123287671233,3.249315068493151,4.50958904109589,0
Vuelta,2015,9,Hilly_Difficult,168.3,2044,139,181,1,0.0055248618784530384,86,2.1176470588235294,9.542483660130719,0.19607843137254902,0.46345811051693403,1.5745692216280451,3.6244800950683302,6.007130124777183,6.975638740344622,9.542483660130719,0.20202020202020202,0.540701128936423,0.8080808080808081,1.6815210932857991,2.525252525252525,4.973262032085561,6.530005941770647,0
Vuelta,2016,10,Mountain,188.7,3899,319,179,1,0.00558659217877095,62,2.918032786885246,10.312665606783254,0.36565977742448336,0.48224695283518815,1.9554848966613674,5.177530471648119,6.9051404345522,8.373078961314256,10.312665606783254,0.3762586115527292,0.498145204027557,0.996290408055114,2.474827768945416,3.8420773714891365,5.198728139904611,8.373078961314256,0
Vuelta,2016,11,Hilly_Difficult,168.6,2351,160,174,2,0.011494252873563218,78,2.2337662337662336,7.016607354685647,0.13048635824436536,0.37959667852906287,1.2277580071174377,2.6393831553973905,3.6773428232502967,4.887307236061685,7.016607354685647,0.17793594306049823,0.4804270462633452,0.7236061684460261,1.5243179122182682,2.1411625148279954,3.1257413997627523,4.246737841043891,0
Vuelta,2016,12,Hilly_Difficult,193.2,2996,143,171,42,0.24561403508771928,19,7.166666666666667,9.228778467908903,0.0,0.0,0.025879917184265012,3.778467908902692,6.030020703933748,6.030020703933748,9.228778467908903,0.0,0.0,0.0,0.6004140786749482,2.867494824016563,3.778467908902692,6.030020703933748,0
Vuelta,2016,13,Medium_Mountain,213.4,3716,160,170,1,0.0058823529411764705,9,21.125,9.643861293345829,0.29990627928772257,9.531396438612934,9.531396438612934,9.531396438612934,9.531396438612934,9.531396438612934,9.643861293345829,0.31865042174320524,9.531396438612934,9.531396438612934,9.531396438612934,9.531396438612934,9.531396438612934,9.531396438612934,0
Vuelta,2016,14,High_Mountain,196.0,5575,419,165,1,0.006060606060606061,77,2.1578947368421053,12.739795918367347,0.37755102040816324,0.576530612244898,3.3469387755102042,9.98469387755102,11.841836734693878,12.081632653061224,12.739795918367347,0.3877551020408163,0.6989795918367347,1.4846938775510203,4.642857142857143,8.26530612244898,10.448979591836734,12.081632653061224,0
Vuelta,2016,15,High_Mountain,118.5,3877,334,164,1,0.006097560975609756,34,4.9393939393939394,27.29113924050633,0.6413502109704642,1.2742616033755274,5.1645569620253164,27.29113924050633,27.29113924050633,27.29113924050633,27.29113924050633,1.0042194092827004,1.3924050632911393,1.7215189873417722,9.628691983122362,27.29113924050633,27.29113924050633,27.29113924050633,0
Vuelta,2016,16,Rolling,156.4,1514,24,164,11,0.06707317073170732,29,5.464285714285714,1.8222506393861893,0.0,0.01278772378516624,0.01278772378516624,0.20460358056265984,1.3746803069053708,1.758312020460358,1.8222506393861893,0.0,0.01278772378516624,0.01278772378516624,0.01278772378516624,0.20460358056265984,0.4156010230179028,1.758312020460358,0
Vuelta,2016,17,Medium_Mountain,177.5,3460,229,161,1,0.006211180124223602,108,1.4953271028037383,8.27605633802817,0.3211267605633803,0.5464788732394367,1.684507042253521,3.988732394366197,5.171830985915493,5.932394366197183,8.27605633802817,0.36056338028169016,0.8338028169014085,1.4422535211267606,2.3774647887323943,3.780281690140845,4.619718309859155,6.135211267605634,0
Vuelta,2016,18,Hilly_Difficult,200.6,2550,49,161,63,0.391304347826087,22,4.666666666666667,1.655034895314058,0.0,0.0,0.0,0.07477567298105683,0.7477567298105683,1.655034895314058,1.655034895314058,0.0,0.0,0.0,0.0,0.07477567298105683,0.2143569292123629,1.655034895314058,0
Vuelta,2016,2,Hilly_Difficult,160.8,2168,69,198,162,0.8181818181818182,18,2.1176470588235294,2.767412935323383,0.0,0.0,0.0,0.0,0.0,0.5970149253731343,2.767412935323383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vuelta,2016,20,Mountain,193.2,5036,349,159,1,0.006289308176100629,53,3.0384615384615383,10.512422360248447,0.9368530020703935,1.6977225672877847,4.270186335403727,8.649068322981368,8.649068322981368,8.881987577639752,10.512422360248447,1.2577639751552796,1.853002070393375,2.9761904761904763,7.996894409937888,8.649068322981368,8.649068322981368,9.171842650103521,0
Vuelta,2016,3,Medium_Mountain,176.4,2983,177,197,1,0.005076142131979695,98,2.020618556701031,6.621315192743764,0.30612244897959184,0.4024943310657596,0.6746031746031745,2.437641723356009,5.005668934240362,5.396825396825396,6.621315192743764,0.30612244897959184,0.4024943310657596,0.48185941043083896,0.6746031746031745,1.4909297052154193,2.528344671201814,5.005668934240362,0
